Year,Make,Model,Class,Fuel Type,City MPG (FT1),Highway MPG (FT1),Unadjusted City MPG (FT1),Unadjusted Highway MPG (FT1),Annual Fuel Cost (FT1)
2015,Ford,Mustang,Subcompact Cars,Regular,21,31,27.2,44.9,1400
2015,Ford,Mustang,Subcompact Cars,Regular,19,27,23.4818,38.7512,1600
2015,Ford,Mustang,Subcompact Cars,Regular,16,25,19.6995,34.5493,1850
2015,Ford,Mustang,Subcompact Cars,Regular,17,28,21.8,39.8,1650
2015,Ford,Mustang,Subcompact Cars,Regular,15,25,18.8,35.1,1850
2015,Ford,Mustang,Subcompact Cars,Regular,22,31,28.3,44.2,1400
2015,Ford,Mustang Convertible,Subcompact Cars,Regular,15,23,18.9699,32.7164,1950
2015,Ford,Mustang Convertible,Subcompact Cars,Regular,20,29,25.7266,41.5626,1450
2015,Ford,Taurus AWD,Large Cars,Regular,17,25,21.2,34.7,1750
2015,Ford,Taurus AWD,Large Cars,Regular,18,26,22.7,36,1650
2015,Ford,Taurus AWD FFV,Large Cars,Gasoline or E85,18,26,22.7,36,1650
2015,Ford,Taurus FWD,Large Cars,Regular,22,32,28.5,46.6,1350
2015,Ford,Taurus FWD,Large Cars,Regular,19,28,24.3316,40.1242,1500
2015,Ford,Taurus FWD FFV,Large Cars,Gasoline or E85,19,28,24.3317,40.1243,1500
2015,Ford,Transit Connect Van 2WD,Special Purpose Vehicle 2WD,Regular,21,28,26.3,40,1450
2015,Ford,Transit Connect Van 2WD,Special Purpose Vehicle 2WD,Regular,22,29,28.1736,41.9251,1400
2015,Ford,Transit Connect Wagon FWD,Special Purpose Vehicle 2WD,Regular,20,28,25.4054,39.2157,1500
2015,Ford,Transit Connect Wagon FWD,Special Purpose Vehicle 2WD,Regular,22,29,28.0745,41.9814,1400
2015,Ford,Transit Connect Wagon LWB FWD,Special Purpose Vehicle 2WD,Regular,20,27,24.8,38.8,1500
2015,Ford,Transit T150 Wagon,"Vans, Passenger Type",Regular,14,19,17.5494,26.0283,2200
2015,Ford,Transit T150 Wagon FFV,"Vans, Passenger Type",Gasoline or E85,14,19,17.4911,25.6989,2200
2015,GMC,Acadia AWD,Standard Sport Utility Vehicle 4WD,Regular,16,23,20.1,32.2,1850
2015,GMC,Acadia FWD,Standard Sport Utility Vehicle 2WD,Regular,17,24,20.6,33,1850
2015,GMC,Canyon 2WD,Small Pickup Trucks 2WD,Regular,18,25,22.7,35.7,1650
2015,GMC,Canyon 2WD,Small Pickup Trucks 2WD,Regular,20,26,25,37.2,1600
2015,GMC,Canyon 2WD,Small Pickup Trucks 2WD,Regular,19,25,24.2,35.9,1600
2015,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular,17,24,21.8,33.5,1750
2015,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular,19,24,23.3,34.4,1650
2015,GMC,Canyon Cab Chassis 2WD,Special Purpose Vehicle 2WD,Regular,15,18,18.4,24.1,2200
2015,GMC,Savana 2500 2WD (Passenger),"Vans, Passenger Type",Gasoline or E85,11,16,13.1,21.7,2700
2015,GMC,Savana 2500 2WD (Passenger),"Vans, Passenger Type",Regular,11,17,13.7,22.8,2700
2015,GMC,Savana 2500 2WD (Passenger),"Vans, Passenger Type",Regular,11,16,13.1,21.7,2700
2015,GMC,Savana 2500 2WD Conversion (cargo),"Vans, Cargo Type",Gasoline or E85,10,15,12.4,20.7,2900
2015,GMC,Savana 2500 2WD Conversion (cargo),"Vans, Cargo Type",Regular,10,15,12.5,21,2900
2015,GMC,Savana 3500 2WD (Passenger),"Vans, Passenger Type",Gasoline or E85,11,16,12.9057,21.424,2900
2015,GMC,Savana 3500 2WD (Passenger),"Vans, Passenger Type",Regular,11,17,13.6739,22.7699,2700
2015,GMC,Savana 3500 2WD (Passenger),"Vans, Passenger Type",Regular,11,16,12.9754,21.5563,2700
2015,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Gasoline or E85,16,23,20.0705,31.7658,1850
2015,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Regular,16,23,20.0738,31.7697,1850
2015,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Gasoline or E85,18,24,22.0057,33.0073,1750
2015,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Regular,15,21,18.435,29.8503,2050
2015,GMC,Sierra C15 Cab Chassis 2WD,Special Purpose Vehicle 2WD,Gasoline or E85,15,20,19.7,32.3,2050
2015,GMC,Sierra C15 Cab Chassis 2WD,Special Purpose Vehicle 2WD,Regular,15,20,19.7,32.3,2050
2015,GMC,Sierra C15 Cab Chassis 2WD,Special Purpose Vehicle 2WD,Gasoline or E85,16,21,21,32,1950
2015,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Gasoline or E85,16,22,19.6938,30.6206,1950
2015,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Regular,16,22,19.6624,30.5974,1950
2015,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Gasoline or E85,17,22,20.7696,30.8297,1850
2015,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Regular,15,21,18.3,29.3,2050
2015,GMC,Sierra K15 Cab Chassis 4WD,Special Purpose Vehicle 4WD,Gasoline or E85,15,19,19.3,30.3,2050
2015,GMC,Sierra K15 Cab Chassis 4WD,Special Purpose Vehicle 4WD,Regular,15,19,19.3,30.3,2050
2015,GMC,Sierra K15 Cab Chassis 4WD,Special Purpose Vehicle 4WD,Gasoline or E85,16,20,20.7,30.9,1950
2015,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,Regular,16,23,19.8,33,1850
2015,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,Regular,20,28,25.8453,40.1978,1500
2015,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Gasoline or E85,22,31,28.3968,45.1499,1350
2015,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Regular,17,24,20.7,34.7,1850
2015,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Regular,22,31,28.3968,45.1499,1350
2015,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Regular,15,21,18.1,28.9,2050
2015,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Gasoline or E85,16,23,19.7,32.3,1950
2015,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Regular,16,23,19.7,32.3,1950
2015,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Regular,15,22,18.5,30.1,2050
2015,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Regular,15,21,18.1,28.9,2050
2015,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Gasoline or E85,16,23,19.7,32.3,1950
2015,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Regular,16,23,19.7,32.3,1950
2015,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Regular,15,22,18.5,30.1,2050
2015,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular,14,21,18,28.6,2200
2015,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Gasoline or E85,16,22,19.3,30.3,1950
2015,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular,16,22,19.3,30.3,1950
2015,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular,15,21,18.3,29.3,2050
2015,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Regular,14,20,17.2996,27.7989,2200
2015,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Gasoline or E85,15,22,19,30.2,1950
2015,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Regular,15,22,19,30.2,1950
2015,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Regular,14,20,17.8,27.8,2050
2015,Honda,Accord,Midsize Cars,Regular,26,34,33.6849,49.4551,1200
2015,Honda,Accord,Midsize Cars,Regular,21,31,26.0491,45.1484,1450
2015,Honda,Accord,Midsize Cars,Regular,27,35,34.8365,51.6784,1150
2015,Honda,Accord,Midsize Cars,Regular,21,34,26.9994,48.6193,1400
2015,Honda,Accord,Midsize Cars,Regular,18,28,22.7499,39.2494,1650
2015,Honda,Accord,Midsize Cars,Regular,23,34,30.1555,48.6399,1300
2015,Honda,Accord Hybrid,Midsize Cars,Regular,49,45,70.2278,69.4883,750
2015,Honda,Civic,Compact Cars,Regular,29,37,38.3136,54.2666,1100
2015,Honda,Civic,Compact Cars,Regular,29,37,38.85,55.0572,1050
2015,Honda,Civic,Compact Cars,Regular,28,35,36.1499,51.1496,1150
2015,Honda,Civic,Compact Cars,Premium,22,31,26.5,41.6,1700
2015,Honda,Civic HF,Compact Cars,Regular,31,40,40.9785,59.0464,1050
2015,Honda,Civic Hybrid,Compact Cars,Regular,43,45,61.1467,67.1963,800
2015,Honda,Civic Natural Gas,Compact Cars,CNG,27,38,34.4988,53.95,1000
2015,Honda,CR-V 2WD,Small Sport Utility Vehicle 2WD,Regular,27,33,34.5493,47.5612,1200
2015,Honda,CR-V 4WD,Small Sport Utility Vehicle 4WD,Regular,26,32,33.2963,45.9258,1250
2015,Honda,CR-Z,Two Seaters,Regular,35,38,48,55.5,950
2015,Honda,CR-Z,Two Seaters,Regular,31,37,40.9,54.5,1050
2015,Honda,Crosstour 2WD,Small Sport Utility Vehicle 2WD,Regular,20,29,25,41.8,1500
2015,Honda,Crosstour 2WD,Small Sport Utility Vehicle 2WD,Regular,22,30,27.7,43.4,1400
2015,Honda,Crosstour 4WD,Small Sport Utility Vehicle 4WD,Regular,19,27,23.6,38.9,1600
2015,Honda,Fit,Small Station Wagons,Regular,32,37,42.6,54.75,1050
2015,Honda,Fit,Small Station Wagons,Regular,33,40,44.8998,58.6496,950
2015,Honda,Fit,Small Station Wagons,Regular,29,36,37.7661,52.2424,1100
2015,Honda,Odyssey,Minivan - 2WD,Regular,19,27,24,38.8,1600
2015,Honda,Pilot 2WD,Small Sport Utility Vehicle 2WD,Regular,18,25,22.2302,35.4,1750
2015,Honda,Pilot 4WD,Small Sport Utility Vehicle 4WD,Regular,17,24,21.5789,33.9404,1750
2015,Hyundai,Accent,Compact Cars,Regular,26,36,34.123,53.1634,1150
2015,Hyundai,Accent,Compact Cars,Regular,27,37,35.4997,53.5223,1150
2015,Hyundai,Azera,Large Cars,Regular,20,28,24.8,40.4,1500
2015,Hyundai,Azera Limited,Large Cars,Regular,19,28,23.8,39.6,1600
2015,Hyundai,Elantra,Midsize Cars,Regular,24,35,31.0157,49.1173,1250
2015,Hyundai,Elantra,Midsize Cars,Regular,27,37,35.9434,53.8443,1150
2015,Hyundai,Elantra,Midsize Cars,Regular,24,34,30.9,47.9,1250
2015,Hyundai,Elantra,Midsize Cars,Regular,27,36,34.5,53,1150
2015,Hyundai,Elantra Coupe,Midsize Cars,Regular,24,34,30.6,49.2,1250
2015,Hyundai,Elantra Coupe,Midsize Cars,Regular,23,34,30.1,47.1,1300
2015,Hyundai,Elantra GT,Midsize Cars,Regular,24,32,30.9285,46.1759,1300
2015,Hyundai,Elantra GT,Midsize Cars,Regular,24,33,30.7483,47.3399,1300
2015,Hyundai,Elantra Limited,Midsize Cars,Regular,27,36,35.1598,52.097,1150
2015,Hyundai,Equus,Large Cars,Premium,15,23,18.5,32,2350
2015,Hyundai,Genesis AWD,Large Cars,Regular,16,25,20.4,34.9,1850
2015,Hyundai,Genesis Coupe,Subcompact Cars,Premium,16,25,19.6355,32.2782,2250
2015,Hyundai,Genesis Coupe,Subcompact Cars,Premium,16,24,19.4,31.4,2250
2015,Hyundai,Genesis RWD,Large Cars,Regular,18,28,22.7,40,1600
2015,Hyundai,Genesis RWD,Large Cars,Premium,15,23,18.3,32.1,2350
2015,Hyundai,Santa Fe AWD,Small Sport Utility Vehicle 4WD,Regular,18,24,22.1349,34.5426,1750
2015,Hyundai,Santa Fe FWD,Small Sport Utility Vehicle 2WD,Regular,18,25,22.512,35.3685,1650
2015,Hyundai,Santa Fe Sport AWD,Small Sport Utility Vehicle 4WD,Regular,19,25,23.7,35.1,1650
2015,Hyundai,Santa Fe Sport AWD,Small Sport Utility Vehicle 4WD,Regular,18,24,22.8621,33.7852,1750
2015,Hyundai,Santa Fe Sport FWD,Small Sport Utility Vehicle 2WD,Regular,20,27,25.5,37.8,1500
2015,Hyundai,Santa Fe Sport FWD,Small Sport Utility Vehicle 2WD,Regular,19,26,24,37.1,1600
2015,Hyundai,Santa Fe Sport Ultimate FWD,Small Sport Utility Vehicle 2WD,Regular,19,26,24.3,36.7,1600
2015,Hyundai,Santa Fe Ultimate AWD,Small Sport Utility Vehicle 4WD,Regular,17,22,21.1,32,1850
2015,Hyundai,Santa Fe Ultimate FWD,Small Sport Utility Vehicle 2WD,Regular,17,23,21.7,34,1750
2015,Hyundai,Sonata,Large Cars,Regular,28,36,36.3,53.4,1150
2015,Hyundai,Sonata,Large Cars,Regular,24,36,31.5165,51.8872,1250
2015,Hyundai,Sonata,Large Cars,Regular,22,31,28.7,44.6,1350
2015,Hyundai,Sonata Hybrid,Midsize Cars,Regular,35,38,48,56.6,950
2015,Hyundai,Sonata Hybrid Limited,Midsize Cars,Regular,35,38,47.7,56.4,950
2015,Hyundai,Sonata Limited,Large Cars,Regular,21,30,26.9,43.2,1450
2015,Hyundai,Sonata Sport Limited,Large Cars,Regular,24,34,30.4244,48.9201,1300
2015,Hyundai,Tucson 2WD,Small Sport Utility Vehicle 2WD,Regular,21,28,26.1264,39.6619,1500
2015,Hyundai,Tucson 2WD,Small Sport Utility Vehicle 2WD,Regular,23,28,29.3,40.2,1400
2015,Hyundai,Tucson AWD,Small Sport Utility Vehicle 4WD,Regular,20,25,25.0239,35.2546,1600
2015,Hyundai,Tucson AWD,Small Sport Utility Vehicle 4WD,Regular,21,25,26.2,35.3,1600
2015,Hyundai,Veloster,Compact Cars,Regular,27,35,35.3803,50.3389,1150
2015,Hyundai,Veloster,Compact Cars,Regular,24,31,30.4,43.8,1350
2015,Hyundai,Veloster,Compact Cars,Regular,26,34,33.7198,49.5544,1200
2015,Hyundai,Veloster,Compact Cars,Regular,24,33,31,47.1,1300
2015,Infiniti,Q40,Midsize Cars,Premium,19,27,23.5767,37.5497,1900
2015,Infiniti,Q40 AWD,Midsize Cars,Premium,18,25,22.1599,35.1167,2100
2015,Infiniti,Q50,Midsize Cars,Premium,20,29,24.7589,41.0175,1850
2015,Infiniti,Q50 AWD,Midsize Cars,Premium,19,27,23.4816,38.0228,1900
2015,Infiniti,Q50 Hybrid,Compact Cars,Premium,29,36,37.7958,52.0327,1350
2015,Infiniti,Q50 Hybrid AWD,Compact Cars,Premium,28,34,36.2444,50,1400
2015,Infiniti,Q50a,Midsize Cars,Premium,20,29,24.9984,41.6998,1850
2015,Infiniti,Q50a AWD,Midsize Cars,Premium,19,27,23.5,38.1997,1900
2015,Infiniti,Q50S Hybrid,Compact Cars,Premium,28,33,36.5997,47.8487,1400
2015,Infiniti,Q50S Hybrid AWD,Compact Cars,Premium,27,30,34.7482,43.5991,1500
2015,Infiniti,Q60,Subcompact Cars,Premium,19,27,23.5767,37.5497,1900
2015,Infiniti,Q60,Subcompact Cars,Premium,17,25,21.7,35.3,2100
2015,Infiniti,Q60 AWD,Subcompact Cars,Premium,18,25,22.1599,35.1167,2100
2015,Infiniti,Q60 Convertible,Subcompact Cars,Premium,18,25,21.9353,35.6578,2100
2015,Infiniti,Q60 Convertible,Subcompact Cars,Premium,16,24,20.5,33.5,2250
2015,Infiniti,Q70,Midsize Cars,Premium,16,24,20.4,33.9493,2250
2015,Infiniti,Q70,Midsize Cars,Premium,18,26,22.484,36.0975,2000
2015,Infiniti,Q70 AWD,Midsize Cars,Premium,16,23,19.4572,31.8475,2350
2015,Infiniti,Q70 AWD,Midsize Cars,Premium,18,24,22.1629,34.2042,2100
2015,Infiniti,Q70 Hybrid,Midsize Cars,Premium,29,33,38.2484,47.9,1350
2015,Infiniti,QX50,Small Station Wagons,Premium,17,25,22.1,34.8,2100
2015,Infiniti,QX50 AWD,Small Station Wagons,Premium,17,24,21.5969,33.9932,2100
2015,Infiniti,QX60 AWD,Small Sport Utility Vehicle 4WD,Premium,19,26,25.5464,37.1603,1900
2015,Infiniti,QX60 FWD,Small Sport Utility Vehicle 2WD,Premium,21,27,26.0996,38.8494,1850
2015,Infiniti,QX60 Hybrid AWD,Standard Sport Utility Vehicle 4WD,Regular,25,28,34.0833,39.0869,1350
2015,Infiniti,QX60 Hybrid FWD,Standard Sport Utility Vehicle 2WD,Regular,26,28,34.7997,40.099,1350
2015,Infiniti,QX70 AWD,Small Sport Utility Vehicle 4WD,Premium,16,22,20.1226,30.3839,2350
2015,Infiniti,QX70 RWD,Small Sport Utility Vehicle 2WD,Premium,17,24,21.2,33.1,2250
2015,Infiniti,QX80 2WD,Standard Sport Utility Vehicle 2WD,Premium,14,20,17.3,28.1805,2650
2015,Infiniti,QX80 4WD,Standard Sport Utility Vehicle 4WD,Premium,14,20,17.2,27.2245,2650
2015,Infiniti,QX80 4WD (over 6000 lbs curb weight),Standard Sport Utility Vehicle 4WD,Premium,13,19,16.2,25.7,2800
2015,Jaguar,F-Type Convertible,Two Seaters,Premium,20,28,25.1,39.1,1850
2015,Jaguar,F-Type Coupe,Two Seaters,Premium,20,28,25.1,39.1,1850
2015,Jaguar,F-Type R Coupe,Two Seaters,Premium,16,23,19.5,32.2,2350
2015,Jaguar,F-Type S Convertible,Two Seaters,Premium,19,27,24.3,38,1900
2015,Jaguar,F-Type S Coupe,Two Seaters,Premium,19,27,24.3,38,1900
2015,Jaguar,F-Type V8 S Convertible,Two Seaters,Premium,16,23,19.5,32.2,2350
2015,Jaguar,XF,Midsize Cars,Premium,15,23,18.6437,31.8935,2350
2015,Jaguar,XF,Midsize Cars,Premium,19,30,24.1,40.1,1850
2015,Jaguar,XF,Midsize Cars,Premium,18,27,22.8,38.8,2000
2015,Jaguar,XF AWD,Midsize Cars,Premium,17,27,21.1012,37.5857,2100
2015,Jaguar,XF FFV,Midsize Cars,Premium or E85,15,23,18.6,31.9,2350
2015,Jaguar,XJ,Large Cars,Premium,15,23,18.4,32,2350
2015,Jaguar,XJ AWD,Large Cars,Premium,16,24,20,34.1,2250
2015,Jaguar,XJ FFV,Large Cars,Premium or E85,15,23,18.4,32,2350
2015,Jaguar,XJ FFV,Large Cars,Premium or E85,18,27,22.5,37.9,2000
2015,Jaguar,XJL,Large Cars,Premium,15,23,18.4,32,2350
2015,Jaguar,XJL AWD,Large Cars,Premium,16,24,19.9,34,2250
2015,Jaguar,XJL FFV,Large Cars,Premium or E85,15,23,18.4,32,2350
2015,Jaguar,XJL FFV,Large Cars,Premium or E85,17,27,20.7,37.9,2100
2015,Jaguar,XK,Minicompact Cars,Premium,16,24,19.7,32.9,2250
2015,Jaguar,XK,Minicompact Cars,Premium,15,22,18.8,30.1,2350
2015,Jaguar,XK Convertible,Minicompact Cars,Premium,16,22,19.4,30.9,2350
2015,Jaguar,XK Convertible,Minicompact Cars,Premium,15,22,18.4,30.1,2500
2015,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular,21,28,26.3985,39.5997,1500
2015,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular,20,27,25.6,38.7494,1500
2015,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Gasoline or E85,21,28,26.3985,39.5997,1500
2015,Jeep,Cherokee 4WD Active Drive II,Small Sport Utility Vehicle 4WD,Regular,21,27,26.2,38.0997,1500
2015,Jeep,Cherokee 4WD Active Drive II,Small Sport Utility Vehicle 4WD,Regular,19,26,23.5236,36.8149,1650
2015,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Regular,21,30,27.3,43,1400
2015,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Regular,21,29,26.1499,40.599,1450
2015,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Gasoline or E85,21,30,27.3,43,1400
2015,Jeep,Cherokee Trailhawk 4WD,Small Sport Utility Vehicle 4WD,Regular,19,25,24.5,35.0494,1600
2015,Jeep,Cherokee Trailhawk 4WD,Small Sport Utility Vehicle 4WD,Regular,19,26,24.2,36.4997,1600
2015,Jeep,Compass 4WD,Small Sport Utility Vehicle 4WD,Regular,20,23,25.3,31.9,1650
2015,Jeep,Compass 4WD,Small Sport Utility Vehicle 4WD,Regular,21,27,26.1,37.6,1500
2015,Jeep,Compass 4WD,Small Sport Utility Vehicle 4WD,Regular,22,27,28.2,38.1,1450
2015,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular,22,26,27.9,37.3,1450
2015,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular,21,27,26.5,38.5,1500
2015,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular,23,30,29.0986,42.3188,1400
2015,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular,23,28,29.4,40,1400
2015,Jeep,Grand Cherokee 2WD,Standard Sport Utility Vehicle 2WD,Gasoline or E85,17,25,21.8,34.5,1750
2015,Jeep,Grand Cherokee 2WD,Standard Sport Utility Vehicle 2WD,Midgrade,14,22,17.5,30.6,2300
2015,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,Gasoline or E85,17,24,21.1,33.3,1850
2015,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,Midgrade,14,20,16.8,27.9,2400
2015,Jeep,Grand Cherokee SRT8 4WD,Standard Sport Utility Vehicle 4WD,Premium,13,19,15.7,25.8,2800
2015,Jeep,Patriot 4WD,Small Sport Utility Vehicle 4WD,Regular,20,23,25.3,31.9,1650
2015,Jeep,Patriot 4WD,Small Sport Utility Vehicle 4WD,Regular,21,27,26.1,37.6,1500
2015,Jeep,Patriot 4WD,Small Sport Utility Vehicle 4WD,Regular,22,27,28.2,38.1,1450
2015,Jeep,Patriot FWD,Small Sport Utility Vehicle 2WD,Regular,22,26,27.9,37.3,1450
2015,Jeep,Patriot FWD,Small Sport Utility Vehicle 2WD,Regular,21,27,26.5,38.5,1500
2015,Jeep,Patriot FWD,Small Sport Utility Vehicle 2WD,Regular,23,30,29.0986,42.3188,1400
2015,Jeep,Patriot FWD,Small Sport Utility Vehicle 2WD,Regular,23,28,29.4,40,1400
2015,Jeep,Renegade 2WD,Small Sport Utility Vehicle 2WD,Gasoline or E85,22,30,27.7,43.2,1400
2015,Jeep,Renegade 2WD,Small Sport Utility Vehicle 2WD,Premium,24,31,30.5,44,1650
2015,Jeep,Renegade 4WD,Small Sport Utility Vehicle 4WD,Regular,21,29,26.7,40.999,1450
2015,Jeep,Renegade 4WD,Small Sport Utility Vehicle 4WD,Premium,24,31,31.7499,45.3499,1550
2015,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular,17,21,20.8,29.3,1950
2015,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular,17,21,20.6,29.8,1950
2015,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,Regular,16,20,19.8,27.8,1950
2015,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,Regular,16,21,19.5,28.7,1950
2015,Kia,Cadenza,Large Cars,Regular,19,28,23.4,37.5,1600
2015,Kia,Forte,Midsize Cars,Regular,25,36,31.6206,51.8494,1200
2015,Kia,Forte,Midsize Cars,Regular,26,37,33.979,54.953,1150
2015,Kia,Forte,Midsize Cars,Regular,25,36,32.6,53,1200
2015,Kia,Forte 5,Large Cars,Regular,25,33,31.8,47.9,1250
2015,Kia,Forte 5,Large Cars,Regular,21,29,26.9,41.1,1450
2015,Kia,Forte 5,Large Cars,Regular,21,28,26.9,40.2,1450
2015,Kia,Forte Koup,Compact Cars,Regular,25,34,32,48.2,1250
2015,Kia,Forte Koup,Compact Cars,Regular,22,29,28.1,42.1,1400
2015,Kia,Forte Koup,Compact Cars,Regular,24,33,31,46.2,1300
2015,Kia,Forte Koup,Compact Cars,Regular,22,29,27.7,40.6,1450
2015,Kia,K900,Large Cars,Regular,18,26,22.2,37.1,1650
2015,Kia,K900,Large Cars,Premium,15,23,18.6,31.8,2350
2015,Kia,Optima,Midsize Cars,Regular,20,30,25.3,43.1,1450
2015,Kia,Optima,Midsize Cars,Regular,23,33,28.9255,47.642,1350
2015,Kia,Optima Hybrid,Midsize Cars,Regular,35,38,48,56.6,950
2015,Kia,Optima Hybrid EX,Midsize Cars,Regular,35,38,47,55.2,950
2015,Kia,Rio,Compact Cars,Regular,27,36,34.5699,52.7341,1150
2015,Kia,Rio,Compact Cars,Regular,27,36,34.9502,52.5775,1150
2015,Kia,Rio Eco,Compact Cars,Regular,27,36,35.6692,52.5807,1150
2015,Kia,Sedona,Minivan - 2WD,Regular,18,24,22.3,33.9,1750
2015,Kia,Sedona SX,Minivan - 2WD,Regular,18,25,22.8,34.7,1650
2015,Kia,Sedona SXL,Minivan - 2WD,Regular,17,22,20.7,31.2,1850
2015,Kia,Sorento AWD,Small Sport Utility Vehicle 4WD,Regular,19,25,24.3,34.9,1650
2015,Kia,Sorento AWD,Small Sport Utility Vehicle 4WD,Regular,18,23,21.9871,32.7872,1750
2015,Kia,Sorento FWD,Small Sport Utility Vehicle 2WD,Regular,18,25,23.049,35.059,1650
2015,Kia,Sorento FWD,Small Sport Utility Vehicle 2WD,Regular,20,27,25.2,37.8,1500
2015,Kia,Soul,Small Station Wagons,Regular,24,30,30.7,42.2,1350
2015,Kia,Soul,Small Station Wagons,Regular,23,30,29.8136,43.1085,1350
2015,Kia,Soul,Small Station Wagons,Regular,24,30,30.3,42.3,1350
2015,Kia,Soul ECO dynamics,Small Station Wagons,Regular,24,30,31,42.9,1350
2015,Kia,Soul Electric,Small Station Wagons,Electricity,120,92,170.9,131.4,600
2015,Kia,Sportage AWD,Small Sport Utility Vehicle 4WD,Regular,19,26,24.5398,36.1759,1600
2015,Kia,Sportage AWD,Small Sport Utility Vehicle 4WD,Regular,19,24,23.4,33.9,1650
2015,Kia,Sportage FWD,Small Sport Utility Vehicle 2WD,Regular,21,28,26.0691,39.7742,1500
2015,Kia,Sportage FWD,Small Sport Utility Vehicle 2WD,Regular,20,26,25.8,36.6,1500
2015,Kia,Sportage SX AWD,Small Sport Utility Vehicle 4WD,Regular,19,25,24.2,34.8,1650
2015,Kia,Sportage SX FWD,Small Sport Utility Vehicle 2WD,Regular,20,26,24.9,36.2,1600
2015,Lamborghini,Aventador Coupe,Two Seaters,Premium,11,18,12.6,25.2,3250
2015,Lamborghini,Aventador Roadster,Two Seaters,Premium,10,16,11.5,21.2,3500
2015,Lamborghini,Huracan,Two Seaters,Premium,14,20,16.8,25.5,2650
2015,Lamborghini,Veneno Roadster,Two Seaters,Premium,11,17,12.5,22.7,3250
2015,Land Rover,Discovery Sport,Standard Sport Utility Vehicle 4WD,Premium,20,26,25,36.6,1900
2015,Land Rover,LR2,Small Sport Utility Vehicle 4WD,Premium,17,24,21.8,32.9,2100
2015,Land Rover,LR4,Standard Sport Utility Vehicle 4WD,Premium,15,19,18,26.9,2650
2015,Land Rover,Range Rover,Standard Sport Utility Vehicle 4WD,Premium,17,23,21.1,31.5,2250
2015,Land Rover,Range Rover Evoque,Small Sport Utility Vehicle 4WD,Premium,21,29,26.5,41.8,1750
2015,Land Rover,Range Rover FFV,Standard Sport Utility Vehicle 4WD,Premium or E85,14,19,16.9,26,2650
2015,Land Rover,Range Rover L FFV,Standard Sport Utility Vehicle 4WD,Premium or E85,14,19,16.9,26,2650
